chrom	length	bases	mean	min	max
Supercontig_1.1	2423571	120168496	49.58	0	8335
Supercontig_1.1_region	2423571	120168496	49.58	0	8335
Supercontig_1.2	2215196	105801015	47.76	0	411
Supercontig_1.2_region	2215196	105801015	47.76	0	411
Supercontig_1.3	1874050	104028376	55.51	0	2913
Supercontig_1.3_region	1874050	104028376	55.51	0	2913
Supercontig_1.4	1787903	94743387	52.99	0	1691
Supercontig_1.4_region	1787903	94743387	52.99	0	1691
Supercontig_1.5	1456586	73490506	50.45	0	684
Supercontig_1.5_region	1456586	73490506	50.45	0	684
Supercontig_1.6	814710	65303011	80.15	0	1390
Supercontig_1.6_region	814710	65303011	80.15	0	1390
Supercontig_1.7	779898	66302738	85.01	0	1875
Supercontig_1.7_region	779898	66302738	85.01	0	1875
Supercontig_1.8	744036	56639046	76.12	0	2551
Supercontig_1.8_region	744036	56639046	76.12	0	2551
MT_CBS_6936	24896	367965748	14780.12	0	48981
MT_CBS_6936_region	24896	367965748	14780.12	0	48981
total	12120846	1054442323	86.99	0	48981
total_region	12120846	1054442323	86.99	0	48981
