chrom	length	bases	mean	min	max
Supercontig_1.1	2423571	298754581	123.27	0	303
Supercontig_1.1_region	2423571	298754581	123.27	0	303
Supercontig_1.2	2215196	272335899	122.94	0	392
Supercontig_1.2_region	2215196	272335899	122.94	0	392
Supercontig_1.3	1874050	225104344	120.12	0	329
Supercontig_1.3_region	1874050	225104344	120.12	0	329
Supercontig_1.4	1787903	218692534	122.32	0	260
Supercontig_1.4_region	1787903	218692534	122.32	0	260
Supercontig_1.5	1456586	179645561	123.33	0	362
Supercontig_1.5_region	1456586	179645561	123.33	0	362
Supercontig_1.6	814710	92344400	113.35	0	418
Supercontig_1.6_region	814710	92344400	113.35	0	418
Supercontig_1.7	779898	90495002	116.03	0	310
Supercontig_1.7_region	779898	90495002	116.03	0	310
Supercontig_1.8	744036	88079545	118.38	0	461
Supercontig_1.8_region	744036	88079545	118.38	0	461
MT_CBS_6936	24896	248018	9.96	0	210
MT_CBS_6936_region	24896	248018	9.96	0	210
total	12120846	1465699884	120.92	0	461
total_region	12120846	1465699884	120.92	0	461
